ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI9791,1,1,-0.429727551830596,0,2,10-20annos,Bajo,6,1984,3,-0.8037882555208548,Zamora,0.939,-0.5330863202314747,0,-1.4445710801288152,3.0
CLI9792,0,1,-0.10419341678259245,0,4,+20annos,Alto,6,1978,1,1.736314443736598,Zaragoza,1.287,-0.5330863202314747,0,-0.5106664137923295,3.0
CLI9793,1,0,-1.5148413353239414,0,3,<10annos,Bajo,4,2004,2,-1.1513132709017584,Granada,1.685,-0.5330863202314747,0,-0.6114474928933891,3.0
CLI9794,1,0,-1.0807958219266032,0,1,<10annos,Bajo,2,1996,3,-1.002285338644601,Zamora,2.03,-0.5330863202314747,0,0.658394103779962,3.0
CLI9795,0,0,-0.8095173760532669,0,4,10-20annos,Bajo,8,1991,3,-0.8914169053170297,Palencia,1.376,-0.5330863202314747,0,-0.7458222650281352,3.0
CLI9796,0,0,-0.9180287544026013,0,1,<10annos,Bajo,9,1993,3,-0.7445888554815334,Alicante,1.031,-0.5330863202314747,0,-1.3303525238142808,3.0
CLI9797,1,1,-0.10419341678259245,1,7,+20annos,Bajo,6,1978,1,1.251494202347397,Santa Cruz de Tenerife,0.622,-0.5330863202314747,1,-0.6651974017472876,3.0
CLI9798,1,1,-0.3212161734812615,1,0,+20annos,Bajo,4,1982,3,0.06812668121836282,Toledo,1.077,-0.5330863202314747,1,-0.32254173280368487,3.0
CLI9799,1,1,-0.10419341678259245,1,0,+20annos,Medio,2,1978,1,-0.5967172716767876,Vizcaya,0.837,-0.5330863202314747,0,1.5251113840490746,4.0
CLI9800,0,1,0.49261916413874746,0,4,+20annos,Medio,5,1967,1,-0.1761166748276221,Sevilla,0.74,-0.5330863202314747,0,-0.006761018287031451,3.0
CLI9801,0,1,-0.8637730652279342,1,5,10-20annos,Medio,2,1992,3,-0.9447781558527114,Palencia,1.882,-0.5330863202314747,1,0.30230095762288467,0.5
CLI9802,1,1,-0.21270479513192697,1,0,+20annos,Bajo,2,1980,1,1.3891842790467617,LLeida,1.123,0.16444116979956172,0,-0.6114474928933891,3.0
CLI9803,0,0,-0.3212161734812615,0,4,+20annos,Bajo,2,1982,3,0.36849524263750133,ivila,0.778,-0.5330863202314747,0,0.5105818544317412,3.0
CLI9804,1,1,-0.37547186265592875,1,4,10-20annos,Medio,4,1983,3,0.09190233354477913,La Corui±a,1.859,-0.5330863202314747,1,0.46355068418458006,3.0
CLI9805,0,1,1.3064545017587563,0,8,+20annos,Bajo,1,1952,1,-0.04293917745474211,Sevilla,1.267,-0.5330863202314747,0,1.2160494081391584,3.0
CLI9806,1,1,2.2288012177281,0,2,+20annos,Alto,2,1935,0,1.443476249068531,Leon,1.072,2.6057873849081887,0,-1.0078530706908901,3.0
CLI9807,1,1,0.9266646775360855,1,4,+20annos,Medio,2,1959,1,1.3263748155462527,La Corui±a,1.58,0.16444116979956172,0,0.28214474180267274,0.5
CLI9808,0,1,0.22134071826541113,1,0,+20annos,Medio,5,1972,1,-0.7036089944728942,Murcia,1.326,-0.5330863202314747,1,-0.6719161403540248,3.0
CLI9809,1,1,0.8181532991867511,1,0,+20annos,Medio,3,1961,1,-0.46740367035221014,Las Palmas,1.267,-0.5330863202314747,0,-1.3639462168479675,3.0
CLI9810,1,1,-0.26696048430659425,1,2,+20annos,Alto,4,1981,3,0.3549293010372567,Vizcaya,2.02,-0.5330863202314747,0,-0.6047287542866517,3.0
CLI9811,0,1,-0.7010059977039323,1,5,10-20annos,Alto,2,1989,3,-0.9989573113913185,Gerona,1.445,-0.5330863202314747,1,-0.27551056255652373,3.0
CLI9812,1,1,-0.37547186265592875,1,0,10-20annos,Bajo,1,1983,3,0.7379344713726464,Segovia,1.928,0.16444116979956172,0,0.4165195139374189,0.5
CLI9813,1,0,-0.26696048430659425,1,0,+20annos,Bajo,1,1981,3,1.458452371708302,Murcia,0.778,0.16444116979956172,0,-0.8398846055224575,3.0
CLI9814,1,1,-0.26696048430659425,0,5,+20annos,Medio,5,1981,3,-0.20087945388170697,Cordoba,0.939,-0.5330863202314747,0,0.5643317632856396,3.0
CLI9815,1,1,0.9809203667107528,0,2,+20annos,Medio,2,1958,1,-0.14523371006199237,Badajoz,0.622,-0.5330863202314747,0,-1.2631651377469078,3.0
CLI9816,0,1,1.5777329476320927,1,0,+20annos,Medio,2,1947,1,1.8312760349383106,Albacete,0.74,0.16444116979956172,0,-0.38301038026432066,3.0
CLI9817,1,1,0.4383634749640802,1,2,+20annos,Bajo,1,1968,1,1.1876130012568478,Caceres,1.424,0.16444116979956172,1,-0.17472948345546413,3.0
CLI9818,1,1,0.2755964074400784,0,0,+20annos,Bajo,3,1971,1,-0.31987052999695065,Jaen,1.287,-0.5330863202314747,0,-0.9070719915898305,3.0
CLI9819,1,0,-0.04993772760792519,0,7,+20annos,Bajo,1,1977,1,0.8328678589535685,Guadalajara,1.482,2.6057873849081887,0,1.0077685113303019,3.0
CLI9820,0,1,-0.8637730652279342,0,4,10-20annos,Bajo,2,1992,3,-1.0061492346929035,Albacete,1.284,-0.5330863202314747,0,1.9887043479139488,4.0
CLI9821,0,1,-0.04993772760792519,1,7,+20annos,Bajo,2,1977,1,0.2898071406319242,Cadiz,1.717,0.16444116979956172,1,-0.6987910947809741,3.0
CLI9822,1,0,-1.0807958219266032,0,5,<10annos,Bajo,1,1996,3,-0.796398906873736,Barcelona,2.858,-0.5330863202314747,0,0.35605086647678313,0.5
CLI9823,0,1,1.9032670826800964,0,8,+20annos,Bajo,1,1941,0,1.91540743575646,Pontevedra,0.72,2.6057873849081887,0,0.040270151960129695,0.5
CLI9824,0,0,-1.2978185786252723,0,3,<10annos,Bajo,5,2000,2,-1.0418268149929233,La Corui±a,2.685,-0.5330863202314747,0,0.16120744688140123,0.5
CLI9825,1,1,2.5543353527761035,0,6,+20annos,Bajo,1,1929,0,0.24157894908011884,Vizcaya,1.717,-0.5330863202314747,0,0.7524564442742843,3.0
CLI9826,0,1,0.3841077857894129,1,7,+20annos,Bajo,2,1969,1,-0.14244155160372995,Caceres,0.915,0.16444116979956172,0,0.08730132220729085,0.5
CLI9827,1,1,1.7405000151560945,0,8,+20annos,Alto,9,1944,0,-0.8079623913978531,Valencia,0.798,-0.5330863202314747,0,0.39636329811720694,0.5
CLI9828,1,0,2.6085910419507705,1,8,+20annos,Bajo,2,1928,0,1.3297592500411162,Salamanca,1.091,2.6057873849081887,0,0.8599562619820812,3.0
CLI9829,1,1,0.3298520966147456,1,0,+20annos,Medio,4,1970,1,0.3009193672233928,Pontevedra,0.798,1.2107324048461163,0,-1.6528519769376717,3.0
CLI9830,1,1,0.16708502909074385,1,2,+20annos,Alto,5,1973,1,1.9686558718089797,Albacete,0.974,5.395897345032335,0,1.4176115663412776,4.0
CLI9831,1,1,1.7405000151560945,0,2,+20annos,Alto,2,1944,0,1.2802336919329464,Alicante,1.404,2.6057873849081887,0,-1.7603517946454685,3.0
CLI9832,0,1,2.6085910419507705,1,8,+20annos,Alto,2,1928,0,0.4154260676329423,Barcelona,0.857,0.16444116979956172,1,-1.0951966725784752,3.0
CLI9833,1,1,0.5468748533134147,0,2,+20annos,Alto,4,1966,1,-0.9397861149727877,Melilla,0.935,-0.5330863202314747,0,1.0144872499370392,3.0
CLI9834,1,1,2.391568285252102,1,8,+20annos,Alto,2,1932,0,-0.6429994133940464,ilava,1.717,-0.5330863202314747,0,-0.9675406390504664,3.0
CLI9835,1,1,0.22134071826541113,1,2,+20annos,Alto,3,1972,1,1.9500414820872303,Segovia,1.561,1.2107324048461163,0,1.7199548036444565,1.0
CLI9836,1,1,0.9266646775360855,0,2,+20annos,Alto,4,1959,1,0.5665128642078086,Huelva,11.305,-0.5330863202314747,0,-1.592383329477036,3.0
CLI9837,1,1,2.2830569069027673,0,8,+20annos,Bajo,1,1934,0,-0.5705161079623857,Ceuta,1.267,-0.5330863202314747,0,1.9752668707004741,4.0
CLI9838,0,1,1.63198863680676,1,8,+20annos,Alto,2,1946,1,-0.11652242409723342,Toledo,0.74,0.16444116979956172,0,-1.4916022503759763,3.0
CLI9839,1,1,-0.26696048430659425,1,0,+20annos,Medio,2,1981,3,-0.2931052938667382,Burgos,0.962,0.16444116979956172,1,-0.20832317648915066,3.0
CLI9840,0,0,-1.0807958219266032,0,5,<10annos,Bajo,2,1996,3,-0.8723512576626318,ilava,1.512,-0.5330863202314747,0,-1.5655083750500867,3.0
CLI9841,1,1,1.4149658801080909,1,2,+20annos,Alto,2,1950,1,2.0139226831777792,Albacete,0.955,0.16444116979956172,0,0.033551413353392394,0.5
CLI9842,0,1,2.3373125960774344,1,8,+20annos,Alto,2,1933,0,1.1875847976360572,Guipiºzcoa,0.994,0.16444116979956172,1,-1.290040092173857,3.0
CLI9843,1,1,0.3298520966147456,0,2,+20annos,Alto,4,1970,1,0.3449170156566187,Tarragona,1.6,-0.5330863202314747,0,-1.5856645908702987,3.0
CLI9844,0,1,2.6085910419507705,0,8,+20annos,Alto,2,1928,0,-0.9554391245115316,Vizcaya,1.6,-0.5330863202314747,0,1.2227681467458957,3.0
CLI9845,1,1,1.5234772584574254,0,8,+20annos,Medio,2,1948,1,-0.40992469118111113,Valencia,15.215,-0.5330863202314747,1,0.5643317632856396,3.0
CLI9846,1,1,-0.21270479513192697,1,7,+20annos,Medio,2,1980,1,0.531540374427552,Las Palmas,1.882,0.16444116979956172,1,-1.2967588307805944,3.0
CLI9847,1,1,2.6085910419507705,1,8,+20annos,Alto,2,1928,0,-0.05303607369775165,Barcelona,1.072,0.16444116979956172,0,-0.2351981309160999,3.0
CLI9848,1,1,1.4692215692827582,1,3,+20annos,Medio,3,1949,1,1.5745948821237021,Jaen,0.955,1.2107324048461163,0,-1.592383329477036,3.0
CLI9849,0,1,-0.04993772760792519,1,0,+20annos,Medio,2,1977,1,-0.785794345456497,Ciudad Real,0.818,-0.5330863202314747,0,1.8946420074196264,4.0
CLI9850,1,1,1.4149658801080909,1,0,+20annos,Alto,5,1950,1,0.9881569950262236,Gerona,0.837,-0.5330863202314747,0,-0.9272282074100425,3.0
CLI9851,1,1,2.1745455285534327,1,8,+20annos,Bajo,1,1936,0,0.9663837997759349,Guipiºzcoa,0.7,0.16444116979956172,1,-0.2486356081295745,3.0
CLI9852,1,1,1.3064545017587563,1,8,+20annos,Bajo,1,1952,1,-0.5029402325482772,Vizcaya,0.681,0.16444116979956172,0,-1.1959777516795347,3.0
CLI9853,1,0,-0.8637730652279342,1,5,10-20annos,Bajo,4,1992,3,-0.9749560300985779,Tarragona,1.353,-0.5330863202314747,1,-0.39644785747779526,3.0
CLI9854,1,1,0.9809203667107528,1,7,+20annos,Medio,3,1958,1,-0.9264740059596578,Cadiz,0.779,-0.5330863202314747,0,-0.5375413682192787,3.0
CLI9855,1,1,1.6862443259814273,1,2,+20annos,Alto,2,1945,0,1.658698079321061,Malaga,1.248,0.16444116979956172,1,0.49042563861152927,3.0
CLI9856,1,1,0.8181532991867511,1,5,+20annos,Bajo,1,1961,1,-0.30438674218295,Burgos,1.619,0.16444116979956172,1,-0.1411357904217776,3.0
CLI9857,1,1,0.22134071826541113,1,2,+20annos,Alto,4,1972,1,1.1579709958060014,La Corui±a,1.248,1.2107324048461163,0,-1.484883511769239,3.0
CLI9858,1,1,-0.26696048430659425,0,7,+20annos,Medio,2,1981,3,-0.9880425101453836,Cadiz,1.307,-0.5330863202314747,0,0.20823861712856237,0.5
CLI9859,1,1,1.0894317450600874,1,0,+20annos,Alto,2,1956,1,0.9679067952986234,Granada,0.955,0.16444116979956172,0,-0.564416322646228,3.0
CLI9860,0,1,2.2288012177281,1,8,+20annos,Bajo,1,1935,0,-0.8358839759804773,ilava,15.215,-0.5330863202314747,0,0.2283948329487743,0.5
CLI9861,1,1,1.3064545017587563,0,2,+20annos,Medio,2,1952,1,1.7568466796721034,Jaen,0.7,2.6057873849081887,0,1.793860928318567,4.0
CLI9862,1,0,0.22134071826541113,0,8,+20annos,Bajo,2,1972,1,1.4107036417099357,Toledo,1.639,2.6057873849081887,0,-0.4166040732980072,3.0
CLI9863,0,1,-0.21270479513192697,1,0,+20annos,Medio,2,1980,1,-0.956313436756038,Burgos,0.686,-0.5330863202314747,1,-0.6853536175674995,3.0
CLI9864,0,1,2.5543353527761035,0,8,+20annos,Alto,2,1929,0,-0.9475703143109738,Soria,1.052,-0.5330863202314747,0,-0.3561354258373714,3.0
CLI9865,1,1,1.4149658801080909,1,8,+20annos,Alto,2,1950,1,0.8216428178789378,Ciudad Real,1.424,0.16444116979956172,0,-0.2284793923093626,3.0
CLI9866,0,1,0.1128293399160766,1,0,+20annos,Medio,5,1974,1,1.8824938102939122,Cadiz,1.013,5.395897345032335,1,0.4232382525441562,0.5
CLI9867,0,0,-0.9722844435772686,1,3,<10annos,Bajo,4,1994,3,-0.7042576777510764,Ceuta,1.123,-0.5330863202314747,0,1.793860928318567,4.0
CLI9868,0,0,-0.7010059977039323,1,0,10-20annos,Bajo,1,1989,3,-0.970753690600789,Zaragoza,0.755,-0.5330863202314747,0,1.1354245448583107,3.0
CLI9869,0,1,-0.15844910595725972,1,0,+20annos,Medio,2,1979,1,0.27674886420590905,La Rioja,2.066,0.16444116979956172,0,1.2765180555997941,3.0
CLI9870,0,1,-0.9722844435772686,1,3,<10annos,Medio,2,1994,3,-0.823135939383158,Sevilla,0.732,-0.5330863202314747,1,-0.7055098333877113,3.0
CLI9871,0,1,0.8724089883614183,0,0,+20annos,Medio,3,1960,1,-0.7582958151857307,Jaen,1.541,-0.5330863202314747,1,-0.020198495500506064,3.0
CLI9872,0,1,1.0351760558854202,1,7,+20annos,Medio,5,1957,1,1.5879351947576226,Lugo,1.482,-0.5330863202314747,1,0.20823861712856237,0.5
CLI9873,1,1,0.49261916413874746,1,0,+20annos,Medio,2,1967,1,-0.9499676220781689,ivila,1.6,-0.5330863202314747,1,-0.5509788454327533,3.0
CLI9874,1,0,-1.0807958219266032,1,5,<10annos,Bajo,1,1996,3,-0.7778691280143581,Pontevedra,1.719,-0.5330863202314747,1,-0.4031665960845326,3.0
CLI9875,1,0,-0.6467503085292651,1,3,10-20annos,Bajo,3,1988,3,-0.985137537203959,Baleares,1.974,-0.5330863202314747,1,-0.40988533469126986,3.0
CLI9876,1,0,-0.7552616868785996,0,0,10-20annos,Bajo,1,1990,3,-0.8056778981138202,Navarra,0.709,-0.5330863202314747,0,1.9954230865206861,4.0
CLI9877,1,0,-0.37547186265592875,1,7,10-20annos,Bajo,1,1983,3,0.801674654359243,Leon,0.939,0.16444116979956172,0,0.6651128423866992,3.0
CLI9878,1,1,-0.3212161734812615,1,0,+20annos,Medio,2,1982,3,-0.16119695942943205,Zaragoza,0.985,0.16444116979956172,0,1.3840178733075912,4.0
CLI9879,1,1,2.2288012177281,1,8,+20annos,Bajo,1,1935,0,-0.7684773222911119,La Rioja,1.033,-0.5330863202314747,0,1.8274546213522533,4.0
CLI9880,1,1,1.0351760558854202,1,2,+20annos,Alto,3,1957,1,1.6915835011628182,Sevilla,0.818,1.2107324048461163,1,-0.9675406390504664,3.0
CLI9881,1,0,-1.4063299569746068,0,3,<10annos,Bajo,3,2002,2,-1.1239275551141543,Badajoz,2.754,-0.5330863202314747,0,-1.0481655023313141,3.0
CLI9882,0,1,0.2755964074400784,1,0,+20annos,Alto,4,1971,1,1.5355892745704,Palencia,1.267,1.2107324048461163,0,0.7927688759147081,1.0
CLI9883,0,1,-0.04993772760792519,1,0,+20annos,Medio,2,1977,1,0.42450763352749277,Badajoz,0.876,0.16444116979956172,0,2.0290167795543725,4.0
CLI9884,0,0,-1.2978185786252723,0,1,<10annos,Bajo,4,2000,2,-1.199823498661469,ilava,2.927,-0.5330863202314747,0,-1.2362901833199587,3.0
CLI9885,0,1,1.1436874342347545,1,0,+20annos,Medio,4,1955,1,0.25489105809324875,Valencia,0.779,1.2107324048461163,0,-0.7525410036348725,3.0
CLI9886,0,0,-1.0807958219266032,1,3,<10annos,Bajo,1,1996,3,-0.8247999530097991,Baleares,1.685,-0.5330863202314747,0,-1.2833213535671197,3.0
CLI9887,0,0,1.7405000151560945,1,8,+20annos,Bajo,1,1944,0,2.006646149013823,Castellon,1.717,0.16444116979956172,1,-1.1623840586458483,3.0
CLI9888,0,1,-0.04993772760792519,0,0,+20annos,Medio,4,1977,1,0.7498928065878309,Valencia,1.013,-0.5330863202314747,0,0.026832674746655082,0.5
CLI9889,0,1,-0.26696048430659425,0,5,+20annos,Medio,4,1981,3,-0.1655685206519641,Vizcaya,0.939,-0.5330863202314747,1,0.6651128423866992,3.0
CLI9890,0,1,0.3298520966147456,1,0,+20annos,Medio,4,1970,1,1.7489214622299647,Castellon,0.7,1.2107324048461163,0,1.2429243625661077,3.0
CLI9891,0,1,2.3373125960774344,1,8,+20annos,Alto,2,1933,0,-0.02728616791599827,Cadiz,0.681,0.16444116979956172,1,-0.5509788454327533,3.0
CLI9892,1,0,-1.2978185786252723,0,3,<10annos,Bajo,6,2000,2,-1.2157303407873277,Burgos,2.547,-0.5330863202314747,0,-1.2967588307805944,3.0
CLI9893,0,0,-0.7552616868785996,1,0,10-20annos,Bajo,2,1990,3,-0.729387103875438,ivila,1.997,-0.5330863202314747,0,1.2160494081391584,3.0
CLI9894,0,1,0.9809203667107528,1,0,+20annos,Alto,4,1958,1,-0.131470343116214,Salamanca,0.564,-0.5330863202314747,0,1.4579239979817016,4.0
CLI9895,1,1,-0.10419341678259245,1,7,+20annos,Medio,4,1978,1,0.08318741472050553,Cordoba,1.306,1.2107324048461163,0,-0.7391035264213979,3.0
CLI9896,1,0,-1.0807958219266032,0,7,<10annos,Bajo,4,1996,3,-0.8162824595310593,Leon,2.133,-0.5330863202314747,0,1.3437054416671672,3.0
CLI9897,1,0,-0.8637730652279342,1,3,10-20annos,Bajo,3,1992,3,-0.7260590766221556,Guipiºzcoa,1.813,-0.5330863202314747,0,-0.047073449927455296,3.0
CLI9898,1,1,-0.8637730652279342,1,3,10-20annos,Bajo,2,1992,3,-0.9382913230708896,Leon,1.031,-0.5330863202314747,1,-0.28894803976999833,3.0
CLI9899,1,1,-0.26696048430659425,1,7,+20annos,Medio,2,1981,3,-0.26109418426948733,Cordoba,1.445,0.16444116979956172,0,-0.1478545290285149,3.0
CLI9900,1,1,-0.6467503085292651,0,4,10-20annos,Bajo,1,1988,3,-0.9374734180679642,Las Palmas,2.043,-0.5330863202314747,1,-0.456916504938431,3.0
CLI9901,1,1,-0.4839832410052633,1,2,10-20annos,Alto,4,1985,3,-0.9142900417781491,ilava,1.882,-0.5330863202314747,0,1.7401110194646683,1.0
CLI9902,1,1,-0.3212161734812615,0,7,+20annos,Bajo,3,1982,3,0.24998362807569663,Valencia,1.974,-0.5330863202314747,1,0.6651128423866992,3.0
CLI9903,1,1,0.9266646775360855,1,0,+20annos,Alto,2,1959,1,-0.9396168932480445,Badajoz,0.759,-0.5330863202314747,0,1.6997985878242445,4.0
CLI9904,1,1,1.4149658801080909,0,0,+20annos,Medio,2,1950,1,1.0242576296381012,Cadiz,0.974,2.6057873849081887,1,-0.5845725384664399,3.0
CLI9905,1,1,0.1128293399160766,1,0,+20annos,Bajo,1,1974,1,-0.9112158471119813,Segovia,1.717,-0.5330863202314747,1,-0.5173851523990668,3.0
CLI9906,1,1,1.5777329476320927,1,8,+20annos,Alto,2,1947,1,-0.05938188837562077,Zamora,0.74,0.16444116979956172,1,-0.7794159580618217,3.0
CLI9907,1,0,-1.460585646149274,0,3,<10annos,Bajo,4,2003,2,-1.2250375356482024,Valladolid,1.443,-0.5330863202314747,0,0.3224571734430966,0.5
CLI9908,0,0,-1.243562889450605,0,3,<10annos,Bajo,4,1999,2,-0.8257588761166772,Toledo,2.892,-0.5330863202314747,0,-0.42332281190474447,3.0
CLI9909,1,0,-1.2978185786252723,0,3,<10annos,Bajo,4,2000,2,-1.0808324225462254,Badajoz,1.547,-0.5330863202314747,0,-0.006761018287031451,3.0
CLI9910,0,0,-1.243562889450605,1,3,<10annos,Bajo,4,1999,2,-0.845191170841352,Zaragoza,2.064,-0.5330863202314747,1,0.49042563861152927,3.0
CLI9911,1,1,2.1745455285534327,0,2,+20annos,Bajo,1,1936,0,0.8124766411220157,Santa Cruz de Tenerife,1.091,2.6057873849081887,0,-0.893634514376356,3.0
CLI9912,1,1,-0.21270479513192697,0,4,+20annos,Medio,5,1980,1,-0.16703510893307164,Sevilla,2.02,-0.5330863202314747,0,1.6796423720040325,4.0
CLI9913,1,0,-0.429727551830596,1,0,10-20annos,Bajo,1,1984,3,1.8349989128826605,Albacete,2.02,0.16444116979956172,1,0.4971443772182666,3.0
CLI9914,0,1,-0.7552616868785996,0,4,10-20annos,Bajo,4,1990,3,-0.7602700686410678,Almeri­a,0.824,-0.5330863202314747,0,1.6057362473299222,4.0
CLI9915,0,1,-1.4063299569746068,0,4,<10annos,Bajo,2,2002,2,-0.9303661056287509,Navarra,1.995,-0.5330863202314747,0,1.2966742714200061,3.0
CLI9916,1,1,-0.7552616868785996,1,2,10-20annos,Alto,2,1990,3,-0.8663156828134585,Sevilla,1.675,-0.5330863202314747,0,0.040270151960129695,0.5
CLI9917,1,1,0.3841077857894129,1,2,+20annos,Alto,5,1969,1,1.7954574365343383,Malaga,0.759,-0.5330863202314747,0,0.7323002284540723,3.0
CLI9918,1,1,1.4149658801080909,0,8,+20annos,Bajo,2,1950,1,0.9464720434978211,Tarragona,0.622,2.6057873849081887,1,-0.28894803976999833,3.0
CLI9919,0,1,-0.04993772760792519,1,5,+20annos,Medio,1,1977,1,1.8510749767332624,Vizcaya,1.619,0.16444116979956172,0,1.249643101172845,3.0
CLI9920,0,1,2.500079663601436,1,8,+20annos,Alto,3,1930,0,0.7241993080476586,La Corui±a,1.541,1.2107324048461163,0,-0.6584786631405503,3.0
CLI9921,0,1,1.3064545017587563,1,0,+20annos,Medio,3,1952,1,0.9467258760849359,Navarra,0.759,1.2107324048461163,0,-1.525195943409663,3.0
CLI9922,1,1,1.63198863680676,0,2,+20annos,Medio,4,1946,1,-0.6221569376298451,Huesca,1.443,-0.5330863202314747,0,-1.4244148643086032,3.0
CLI9923,0,0,-1.4063299569746068,0,3,<10annos,Bajo,6,2002,2,-0.9951498225845969,Tarragona,1.754,-0.5330863202314747,0,1.6527674175770835,4.0
CLI9924,1,0,-1.4063299569746068,0,3,<10annos,Bajo,5,2002,2,-1.1525542302165417,Castellon,2.03,-0.5330863202314747,1,-0.46363524354516833,3.0
CLI9925,1,1,2.6085910419507705,1,0,+20annos,Bajo,1,1928,0,1.1716779555101986,Tarragona,1.502,0.16444116979956172,0,0.6852690582069112,1.0
CLI9926,0,1,-0.37547186265592875,1,0,10-20annos,Bajo,2,1983,3,1.0525458612910024,Zaragoza,1.1,0.16444116979956172,1,0.06042636778034162,0.5
CLI9927,1,1,0.9266646775360855,0,7,+20annos,Medio,2,1959,1,-0.543948297177707,Almeri­a,1.6,-0.5330863202314747,0,1.9551106548802621,4.0
CLI9928,0,0,-0.8637730652279342,1,0,10-20annos,Bajo,4,1992,3,-0.8762151537109344,LLeida,2.02,-0.5330863202314747,0,1.887923268812889,4.0
CLI9929,1,1,2.500079663601436,1,2,+20annos,Alto,2,1930,0,0.583322222198964,Guadalajara,11.305,0.16444116979956172,0,1.2765180555997941,1.0
CLI9930,0,1,1.6862443259814273,1,8,+20annos,Alto,2,1945,0,1.528397351268815,Segovia,0.955,0.16444116979956172,0,0.6919877968136485,3.0
CLI9931,0,0,-0.10419341678259245,1,0,+20annos,Bajo,1,1978,1,1.7653077659092622,Madrid,1.502,0.16444116979956172,0,0.8733937391955557,1.0
CLI9932,0,1,0.1128293399160766,1,0,+20annos,Medio,2,1974,1,0.003653204091212521,Gerona,11.305,0.16444116979956172,0,1.3369867030604299,3.0
CLI9933,1,1,0.9266646775360855,1,7,+20annos,Medio,4,1959,1,-0.2313111607146882,Cordoba,1.737,-0.5330863202314747,0,-0.12769831320830297,3.0
CLI9934,1,0,-1.460585646149274,0,5,<10annos,Bajo,5,2003,2,-1.2157585444081183,Ceuta,1.512,-0.5330863202314747,1,0.2485510487689862,0.5
CLI9935,0,1,0.22134071826541113,1,0,+20annos,Medio,3,1972,1,1.0899438624592444,Valladolid,1.697,1.2107324048461163,1,0.6516753651732247,3.0
CLI9936,0,1,1.7405000151560945,1,0,+20annos,Alto,2,1944,0,0.1264517690131777,Navarra,1.287,0.16444116979956172,1,-0.49722893657885486,3.0
CLI9937,0,1,-0.10419341678259245,0,0,+20annos,Bajo,1,1978,1,1.918171390593932,Burgos,1.209,2.6057873849081887,0,0.4232382525441562,0.5
CLI9938,0,0,-0.37547186265592875,1,5,10-20annos,Bajo,5,1983,3,0.9013744538537645,ivila,1.192,-0.5330863202314747,0,0.7457377056675469,3.0
CLI9939,0,0,-0.3212161734812615,1,0,+20annos,Bajo,1,1982,3,0.15228628565730265,Huelva,1.652,0.16444116979956172,0,-0.4367602891182191,3.0
CLI9940,0,0,-0.15844910595725972,1,0,+20annos,Bajo,1,1979,1,0.8424852936431391,Malaga,1.537,0.16444116979956172,0,-0.5576975840394907,3.0
CLI9941,0,0,-0.21270479513192697,1,7,+20annos,Bajo,1,1980,1,-0.3996021659717774,Salamanca,1.031,0.16444116979956172,0,1.249643101172845,3.0
CLI9942,0,1,-0.8095173760532669,1,7,10-20annos,Bajo,4,1991,3,-0.7606649193321352,Ciudad Real,1.836,-0.5330863202314747,0,-0.7122285719944487,3.0
CLI9943,1,1,0.7638976100120838,1,0,+20annos,Alto,2,1962,1,1.9294810425309343,Cordoba,1.424,0.16444116979956172,0,1.2697993169930568,1.0
CLI9944,0,1,1.3064545017587563,1,8,+20annos,Alto,2,1952,1,0.22575671781663184,Valencia,1.619,0.16444116979956172,0,-0.6047287542866517,3.0
CLI9945,1,1,-0.4839832410052633,1,0,10-20annos,Medio,2,1985,3,-0.7560959327640695,Pontevedra,0.778,-0.5330863202314747,1,-1.2094152288930093,3.0
CLI9946,0,1,-0.37547186265592875,0,4,10-20annos,Medio,5,1983,3,1.547575813406375,Santa Cruz de Tenerife,1.146,-0.5330863202314747,0,0.026832674746655082,0.5
CLI9947,1,0,-0.429727551830596,1,7,10-20annos,Bajo,1,1984,3,1.0487947797258619,Leon,0.732,0.16444116979956172,0,-0.18144822206220143,3.0
CLI9948,0,1,-1.026540132751936,1,1,<10annos,Alto,4,1995,3,-1.050598141058778,Huesca,14.775,-0.5330863202314747,0,-1.0616029795447885,3.0
CLI9949,1,0,-1.0807958219266032,0,2,<10annos,Bajo,4,1996,3,-0.9788199261468804,Gerona,2.444,-0.5330863202314747,1,-1.0817591953650005,3.0
CLI9950,1,0,-0.8095173760532669,0,3,10-20annos,Bajo,4,1991,3,-0.8554008815675236,Segovia,2.02,-0.5330863202314747,0,-0.6517599245338129,3.0
CLI9951,1,1,-0.37547186265592875,1,7,10-20annos,Medio,2,1983,3,1.2298056179594798,Soria,1.491,0.16444116979956172,0,0.29558221901614734,0.5
CLI9952,1,0,-0.8095173760532669,0,0,10-20annos,Bajo,3,1991,3,-0.9422116263607733,Vizcaya,0.985,-0.5330863202314747,0,1.5922987701164477,4.0
CLI9953,1,1,0.16708502909074385,1,7,+20annos,Medio,4,1973,1,0.8238427003005991,Santa Cruz de Tenerife,1.033,1.2107324048461163,1,-0.9205094688033052,3.0
CLI9954,0,0,-0.3212161734812615,1,4,+20annos,Bajo,1,1982,3,0.4890939251378052,Zamora,1.123,0.16444116979956172,0,-1.6461332383309344,3.0
